userID,itemID,rating
2345,468,3.123558
381,181,3.893237
2679,320,3.106166
1638,632,2.845443
1562,40,3.339634
42,180,4.396304
244,202,3.788329
2456,825,3.289260
2095,44,3.700839
516,276,2.682015
620,449,3.406063
2320,202,3.645751
521,197,3.211563
2731,22,3.283430
2026,858,3.472135
1778,9,2.885858
2039,43,3.944617
2581,52,3.827728
927,183,3.644278
1516,23,3.708616
2958,3,3.321756
2252,779,3.605651
125,1837,2.374248
34,36,3.431401
996,475,3.767493
2720,415,3.370717
2940,206,4.230658
1691,47,3.859986
722,1205,3.157306
1612,246,4.132332
1338,558,3.203041
1103,632,3.771609
2121,178,3.809787
2301,1040,2.863431
2548,693,3.430347
1716,2522,4.917124
454,44,4.072948
254,873,3.364192
120,563,2.957861
2751,9,3.353991
2598,210,3.812221
1333,1729,3.428016
2901,311,3.237451
722,382,3.233360
1439,9,2.748620
247,247,3.558302
2912,311,3.737237
2252,158,3.573263
1531,476,3.075795
2345,68,2.950844
1824,358,3.839033
521,36,3.291259
2580,1226,3.596105
2712,569,3.303419
1467,2250,3.550766
1836,36,3.924590
23,182,3.718791
2108,112,2.688764
889,40,3.583440
2708,1067,3.894602
952,206,4.030991
1519,367,3.948780
913,535,3.521633
1906,227,3.058053
1939,40,3.740269
791,854,4.491928
2013,103,3.773652
2144,181,4.087639
2356,2107,2.723230
223,915,3.721196
1749,177,3.360510
2266,133,3.436102
1782,1672,2.710611
1460,518,3.842141
2750,169,3.350639
2320,624,3.618735
2724,306,3.720121
893,317,3.694789
1201,165,3.795946
1920,89,2.965625
1732,1638,2.982422
1969,183,3.219308
885,18,4.348566
2735,309,3.938936
2027,178,3.313526
2835,14,3.844270
1906,1908,3.027760
1231,632,3.290904
1718,165,3.198793
2654,43,4.353524
531,562,4.180624
354,126,4.341767
1004,793,3.802712
1336,7,3.585121
899,124,3.877140
1700,124,3.239525
145,90,3.847336
2595,73,3.640153
2087,1181,3.051064
1883,1249,3.843953
4,71,4.185370
1175,864,2.651272
1359,53,2.628765
480,249,3.749755
1630,14,3.527982
1150,1966,3.536900
2504,202,3.616549
2624,1224,4.011574
2188,1995,3.771908
560,1671,3.189078
373,227,4.427744
454,1009,4.007046
902,359,4.441880
2491,1046,4.196221
882,72,4.221565
2179,21,3.200397
505,5,4.008445
1680,2,3.486488
608,249,3.625601
214,127,3.296803
2510,87,3.847290
1476,7,3.757745
95,1107,3.715829
1477,10,4.290079
475,289,3.808830
25,1106,3.431904
262,1173,3.527089
146,0,3.994721
90,90,3.800017
1837,202,3.920805
1195,168,3.275275
1334,800,3.403838
1329,394,3.380585
1098,825,3.904099
2929,768,3.645910
1568,297,2.864810
1119,773,3.247401
48,279,3.539368
1338,712,3.109206
2687,72,3.669265
701,152,2.966566
2077,1054,3.165261
213,754,3.454137
867,1165,3.527368
1495,2891,3.414705
2511,873,3.350814
669,1,3.752974
2896,341,3.460469
1937,632,4.710655
607,1838,3.360491
1345,202,3.164759
365,537,3.607676
1701,389,4.317489
1230,183,3.349894
1996,1170,3.888076
1079,122,3.075082
1110,2,4.139328
218,158,3.453034
2144,305,3.862232
1058,309,4.637320
2805,5,3.139687
560,43,3.222694
2950,854,3.426669
553,20,3.686821
2541,1299,3.978138
1329,1351,3.424976
1407,183,3.602293
1306,71,3.872051
930,834,3.538273
1195,347,3.496190
1672,1165,4.075739
249,242,3.392596
2253,37,3.405724
2347,317,3.126522
171,72,4.033578
710,203,3.920851
1076,219,3.960791
2258,9,3.410781
969,518,3.798471
1653,616,3.147056
1059,781,2.766114
2252,1662,3.540297
1954,28,3.794678
2087,1966,3.017012
2191,1294,3.718728
2536,121,3.273513
247,72,3.308347
2625,255,3.687791
2013,37,3.829991
2296,932,3.215897
1329,1432,3.410780
443,2476,3.178507
2683,34,3.496351
2666,159,3.149346
2380,289,3.258249
2934,31,3.511000
297,487,3.476807
320,44,4.053271
2942,178,3.021488
338,207,3.137199
1920,2157,2.681154
2750,45,3.286824
653,498,3.554758
1052,157,3.089344
2080,549,3.515628
2465,94,4.372710
196,211,3.464648
710,159,3.947209
2229,853,3.955687
1529,206,4.444973
1970,1266,3.880493
943,129,3.649561
1906,1070,3.472729
2014,284,3.731340
1749,539,3.385421
1868,289,3.309574
312,216,2.403691
91,246,3.725528
2707,653,4.304759
532,24,3.400849
2081,988,3.548684
1091,559,4.167066
541,383,3.794966
18,672,2.920233
2671,248,3.764885
2878,1624,3.280627
2518,2616,3.267104
2460,18,3.550965
1330,1416,3.361139
1302,72,3.913907
2454,205,3.894445
1384,179,3.081194
2122,36,3.277690
2812,820,3.644480
511,387,3.513359
42,488,4.374053
2097,2041,4.076025
1731,286,3.640917
12,325,2.746955
2320,66,3.664508
12,237,2.697814
1642,706,3.580270
2003,81,2.947717
2658,2543,3.329107
1466,44,3.827876
797,296,3.496847
899,287,3.791095
2896,6,3.412084
819,4,4.003250
1581,178,3.477345
2771,529,3.699876
98,502,3.025294
33,843,3.774225
235,1072,3.216375
93,54,3.079554
1821,154,3.598799
978,314,3.285115
2472,706,3.843588
1345,1610,2.815715
661,115,3.415989
1763,93,3.511187
426,1224,3.596842
1635,249,2.719672
1476,793,3.613725
1748,527,3.704005
225,675,3.885132
1485,80,3.040192
549,865,4.178096
655,37,3.112515
1330,754,3.366645
1970,1719,3.863386
1090,1404,3.417244
1344,553,3.690228
2826,1673,3.715559
147,43,3.733733
483,122,4.137106
2586,1115,3.320771
1527,26,3.953292
2606,260,3.933911
1977,269,3.196254
1166,11,3.683191
2353,126,3.146902
122,36,3.597456
465,31,2.593610
521,1231,3.400928
2436,440,3.979065
797,1704,3.449946
1076,97,3.924819
1150,1089,3.548431
2565,1071,3.391376
910,0,3.441353
2820,67,4.058676
1852,72,3.393282
1175,537,2.740802
910,42,3.355227
655,1216,3.216971
556,43,3.996140
718,240,3.196370
1157,10,3.636350
262,351,3.528125
145,739,3.905942
514,2361,2.954100
1817,24,3.565412
632,121,3.773774
454,754,4.009106
521,191,3.344039
783,280,4.373430
310,2171,3.213219
2196,800,3.747658
