userID,itemID,rating
2345,468,-0.69
381,181,1.89
2679,320,0.33
1638,632,-1.04
1562,40,-0.16
42,180,1.69
244,202,1.28
2456,825,0.06
2095,44,1.73
516,276,-0.38
620,449,-0.01
2320,202,0.57
521,197,-0.19
2731,22,-0.21
2026,858,1.64
1778,9,2.43
2039,43,1.25
2581,52,0.93
927,183,1.75
1516,23,0.87
2958,3,-0.24
2252,779,0.58
125,1837,-0.27
34,36,1.60
996,475,1.71
2720,415,-0.49
2940,206,0.77
1691,47,1.55
722,1205,-0.26
1612,246,1.10
1338,558,0.97
1103,632,1.06
2121,178,-0.31
2301,1040,-0.54
2548,693,0.40
1716,2522,0.70
454,44,0.95
254,873,-0.35
120,563,-0.23
2751,9,0.66
2598,210,0.92
1333,1729,-0.20
2901,311,1.04
722,382,0.04
1439,9,1.69
247,247,0.42
2912,311,1.71
2252,158,1.15
1531,476,0.54
2345,68,0.55
1824,358,0.25
521,36,0.39
2580,1226,-0.47
2712,569,0.13
1467,2250,0.12
1836,36,0.17
23,182,2.21
2108,112,0.10
889,40,0.56
2708,1067,0.53
952,206,0.52
1519,367,0.32
913,535,-0.10
1906,227,0.74
1939,40,0.75
791,854,0.58
2013,103,0.82
2144,181,2.79
2356,2107,-0.66
223,915,1.60
1749,177,0.09
2266,133,0.49
1782,1672,-0.38
1460,518,0.30
2750,169,-0.12
2320,624,1.41
2724,306,0.39
893,317,0.95
1201,165,0.58
1920,89,-0.10
1732,1638,-0.30
1969,183,1.80
885,18,0.40
2735,309,1.44
2027,178,1.01
2835,14,2.21
1906,1908,0.01
1231,632,0.21
1718,165,1.31
2654,43,2.47
531,562,1.25
354,126,1.64
1004,793,0.22
1336,7,0.79
899,124,0.88
1700,124,-0.39
145,90,2.69
2595,73,2.19
2087,1181,0.43
1883,1249,0.69
4,71,2.03
1175,864,-0.28
1359,53,0.73
480,249,0.94
1630,14,0.48
1150,1966,0.84
2504,202,2.78
2624,1224,0.29
2188,1995,-0.09
560,1671,-0.19
373,227,1.43
454,1009,0.67
902,359,0.39
2491,1046,0.64
882,72,0.97
2179,21,-0.42
505,5,2.37
1680,2,-0.03
608,249,1.38
214,127,-0.15
2510,87,0.28
1476,7,1.51
95,1107,0.46
1477,10,0.75
475,289,0.08
25,1106,-0.41
262,1173,0.07
146,0,0.21
90,90,0.16
1837,202,1.80
1195,168,-0.15
1334,800,-0.37
1329,394,0.29
1098,825,1.47
2929,768,0.48
1568,297,-0.06
1119,773,-0.42
48,279,-0.15
1338,712,-0.07
2687,72,2.19
701,152,0.41
2077,1054,-0.03
