userID,itemID,rating
2345,468,3.0
381,181,4.0
2679,320,3.2
1638,632,2.8
1562,40,3.3
42,180,4.4
244,202,3.8
2456,825,3.5
2095,44,3.8
516,276,2.7
620,449,3.3
2320,202,3.6
521,197,3.2
2731,22,3.3
2026,858,3.5
1778,9,3.1
2039,43,3.8
2581,52,3.9
927,183,3.8
1516,23,3.6
2958,3,3.3
2252,779,3.4
125,1837,3.4
34,36,3.2
996,475,3.9
2720,415,3.3
2940,206,4.1
1691,47,3.6
722,1205,3.3
1612,246,4.0
1338,558,3.3
1103,632,3.6
2121,178,3.6
2301,1040,2.9
2548,693,3.4
1716,2522,4.8
454,44,4.0
254,873,3.2
120,563,3.0
2751,9,3.4
2598,210,3.8
1333,1729,3.3
2901,311,3.3
722,382,3.3
1439,9,2.9
247,247,3.3
2912,311,3.8
2252,158,3.3
1531,476,2.8
2345,68,3.0
1824,358,3.8
521,36,3.2
2580,1226,3.5
2712,569,3.5
1467,2250,3.4
1836,36,3.7
23,182,4.1
2108,112,2.4
889,40,3.8
2708,1067,3.6
952,206,3.9
1519,367,4.0
913,535,3.5
1906,227,2.9
1939,40,3.8
791,854,4.6
2013,103,3.7
2144,181,4.2
2356,2107,3.0
223,915,3.7
1749,177,3.3
2266,133,3.4
1782,1672,2.7
1460,518,3.7
2750,169,3.2
2320,624,3.5
2724,306,3.7
893,317,3.7
1201,165,3.8
1920,89,2.5
1732,1638,3.3
1969,183,3.1
885,18,4.3
2735,309,4.0
2027,178,3.5
2835,14,4.1
1906,1908,3.0
1231,632,3.5
1718,165,3.3
2654,43,4.2
531,562,4.3
354,126,4.3
1004,793,3.8
1336,7,3.6
899,124,3.8
1700,124,3.3
145,90,4.2
2595,73,3.7
2087,1181,2.8
1883,1249,3.7
4,71,4.4
1175,864,2.5
1359,53,2.8
480,249,3.7
1630,14,3.5
1150,1966,3.5
2504,202,3.7
2624,1224,4.0
2188,1995,3.5
560,1671,3.1
373,227,4.4
454,1009,4.0
902,359,4.1
2491,1046,4.2
882,72,4.4
2179,21,3.1
505,5,4.1
1680,2,3.5
608,249,3.5
214,127,3.4
2510,87,3.9
1476,7,3.5
95,1107,3.7
1477,10,4.1
475,289,3.6
25,1106,3.3
262,1173,3.4
146,0,3.9
90,90,3.7
1837,202,4.1
1195,168,3.3
1334,800,3.4
1329,394,3.3
1098,825,3.7
2929,768,3.6
1568,297,2.8
1119,773,3.3
48,279,3.4
1338,712,2.9
2687,72,4.1
701,152,3.1
2077,1054,3.0
213,754,3.3
867,1165,3.5
1495,2891,3.4
2511,873,3.4
669,1,3.6
2896,341,3.1
1937,632,4.6
607,1838,3.2
1345,202,3.1
365,537,3.4
1701,389,4.0
1230,183,3.4
1996,1170,4.0
1079,122,3.7
1110,2,3.9
218,158,3.3
2144,305,3.6
1058,309,4.6
2805,5,3.0
560,43,3.1
2950,854,3.4
553,20,3.4
2541,1299,3.8
1329,1351,3.4
1407,183,3.5
1306,71,3.8
930,834,3.6
1195,347,3.3
1672,1165,4.1
249,242,3.3
2253,37,3.3
2347,317,3.0
171,72,3.8
710,203,3.7
1076,219,3.9
2258,9,3.6
969,518,3.6
1653,616,3.2
1059,781,2.7
2252,1662,3.5
1954,28,3.6
2087,1966,3.0
2191,1294,4.0
2536,121,3.2
247,72,3.3
2625,255,3.5
2013,37,3.8
2296,932,3.2
1329,1432,3.3
443,2476,3.6
2683,34,3.5
2666,159,3.2
2380,289,3.4
2934,31,3.5
297,487,3.7
320,44,3.8
2942,178,3.3
338,207,3.1
1920,2157,2.8
2750,45,3.5
653,498,3.7
1052,157,3.1
2080,549,3.3
2465,94,4.0
196,211,3.4
710,159,3.7
2229,853,4.0
1529,206,4.4
1970,1266,3.8
943,129,3.7
1906,1070,3.1
2014,284,4.0
1749,539,3.1
1868,289,3.4
312,216,2.6
91,246,3.9
2707,653,4.3
532,24,3.2
2081,988,3.7
1091,559,4.3
541,383,3.8
18,672,2.8
2671,248,3.8
2878,1624,3.1
2518,2616,3.5
2460,18,3.6
1330,1416,3.4
1302,72,4.3
2454,205,3.7
1384,179,2.9
2122,36,3.2
2812,820,3.6
511,387,3.3
42,488,4.3
2097,2041,3.9
1731,286,3.6
12,325,2.6
2320,66,3.6
12,237,2.7
1642,706,3.8
2003,81,2.9
2658,2543,3.5
1466,44,3.4
797,296,3.6
899,287,3.6
2896,6,3.2
819,4,3.7
1581,178,3.6
2771,529,3.5
98,502,2.6
33,843,3.7
235,1072,3.1
93,54,2.9
1821,154,3.6
978,314,3.2
2472,706,3.9
1345,1610,3.0
661,115,3.1
1763,93,3.5
426,1224,3.5
1635,249,2.9
1476,793,3.7
1748,527,3.7
225,675,3.7
1485,80,3.1
549,865,4.1
655,37,3.0
1330,754,3.5
1970,1719,3.8
1090,1404,3.4
1344,553,3.8
2826,1673,3.5
147,43,3.6
483,122,3.9
2586,1115,3.4
1527,26,3.8
2606,260,3.9
1977,269,3.3
1166,11,3.7
2353,126,3.5
122,36,3.6
465,31,2.7
521,1231,3.2
2436,440,3.9
797,1704,3.5
1076,97,3.9
1150,1089,3.5
2565,1071,3.4
910,0,3.2
2820,67,4.2
1852,72,3.5
1175,537,2.7
910,42,3.3
655,1216,3.1
556,43,4.1
718,240,3.2
1157,10,3.7
262,351,3.7
145,739,3.9
514,2361,2.9
1817,24,3.4
632,121,3.9
454,754,4.0
521,191,3.2
783,280,4.5
310,2171,3.2
2196,800,3.8
1688,576,2.6
516,2019,2.6
2634,502,4.0
254,40,3.1
340,249,3.5
997,1212,3.6
1837,1130,3.8
737,160,3.8
834,5,4.5
2912,657,3.7
1432,121,3.7
1091,2769,4.2
901,72,4.4
676,260,4.3
429,94,3.5
1644,418,4.2
997,3096,3.5
15,14,2.7
961,6,3.8
1412,2167,3.0
496,181,4.0
1676,416,3.7
2712,257,3.3
1651,769,3.7
122,523,3.5
2747,211,3.4
1261,1453,4.1
953,1919,4.0
1942,106,3.0
2192,71,3.1
2392,191,2.9
2779,216,3.8
845,1144,3.3
1918,37,3.7
997,2469,3.5
669,88,3.9
2748,7,3.7
221,391,3.6
145,136,4.0
479,206,4.0
2959,388,3.5
710,399,3.9
856,675,3.0
732,123,4.6
2543,1626,3.1
772,209,3.0
938,1202,3.4
2534,1298,3.1
283,618,3.1
549,888,4.2
2200,671,2.9
2514,157,3.1
1046,1077,3.1
1473,549,3.4
1551,81,3.3
1091,3184,4.2
2077,794,3.0
1546,378,3.4
2013,1366,3.8
2468,250,4.6
429,281,3.4
444,280,4.6
2454,272,3.7
1121,3,3.7
1742,115,3.9
922,71,3.2
2935,2168,3.6
192,73,4.4
2688,151,3.5
2704,63,4.6
2679,3866,3.2
2920,1214,3.0
945,20,3.1
1058,249,4.9
1537,169,3.8
2479,126,3.8
1533,126,3.4
15,517,2.5
2536,1399,3.3
2718,702,4.3
332,924,3.7
1315,537,3.4
15,79,2.5
611,110,3.2
2078,358,3.8
1900,183,3.8
2132,2139,3.2
922,2660,3.4
1649,378,3.7
2869,311,2.6
454,213,4.1
2959,3379,3.4
93,1255,3.1
770,46,4.2
663,227,2.9
2592,257,3.9
1400,53,3.5
2688,1903,3.5
1350,1704,3.6
1949,932,3.2
2366,347,4.4
1460,932,3.4
1816,75,3.8
1341,1618,3.0
1236,26,3.6
2892,20,2.8
2046,549,4.4
2128,1750,3.8
2592,53,4.1
1824,260,4.0
246,245,3.2
1368,416,3.3
1252,174,3.9
618,2703,3.6
997,172,3.7
1503,174,3.9
1273,1193,3.8
1436,616,2.3
2078,68,3.4
54,528,3.6
1485,105,3.4
2448,121,4.2
2948,247,3.9
580,2432,3.5
913,825,3.8
1659,43,3.5
2400,1940,3.6
197,6,4.7
1947,1201,3.1
511,1712,3.3
2911,50,3.7
2429,1832,4.0
1873,416,3.2
402,455,3.5
437,105,4.2
1778,45,2.9
2080,1281,3.3
1661,72,4.7
2034,67,2.6
511,388,3.6
1592,1834,3.4
363,94,3.8
1816,43,4.1
1624,160,3.6
710,746,3.9
1554,166,3.7
2644,310,3.1
42,801,4.3
56,72,3.9
974,881,3.6
2658,189,3.4
1052,864,3.2
2027,44,3.3
1475,58,2.6
2320,240,3.8
2622,24,2.9
511,1193,3.3
1371,43,3.6
886,183,4.2
1467,382,3.4
654,225,3.6
1359,413,2.9
1136,40,4.3
233,2041,3.6
2040,266,3.5
37,302,3.7
317,376,4.5
1900,182,3.7
2097,1247,3.9
1577,2517,2.8
1621,1094,2.9
669,183,4.0
2926,300,3.9
754,535,3.5
2729,43,3.4
1378,61,3.0
354,1084,4.2
2666,68,3.3
2851,37,3.9
1892,5,4.1
350,97,3.7
824,633,3.3
2708,461,3.5
1103,71,3.6
1343,2,4.4
1801,6,3.5
2704,19,4.6
2122,311,3.2
2777,419,3.2
1754,161,3.9
1512,254,3.7
1605,1926,4.2
516,416,2.7
1572,19,4.1
2433,626,3.6
2653,825,2.5
2804,178,3.6
2081,1185,3.6
2954,50,3.6
996,12,4.0
1170,209,3.5
2579,1113,4.1
432,2145,4.1
859,1271,4.3
402,441,3.7
1225,834,2.8
1231,69,3.4
1097,2376,2.8
2297,73,3.7
2747,49,3.4
2008,148,3.7
1097,250,2.9
2338,653,4.4
1369,1673,3.7
938,192,3.5
976,43,3.9
1718,3114,3.1
1445,186,3.2
1276,248,3.2
1351,148,3.5
521,1206,3.2
1778,247,2.8
2489,767,3.3
81,18,3.6
472,40,2.9
1667,418,4.3
2027,2380,3.2
332,105,4.4
1098,2125,3.7
1171,358,3.7
620,831,3.3
1928,320,3.5
1253,1231,4.1
1545,244,3.6
2850,297,3.5
710,1215,3.8
2543,53,3.3
935,1137,3.2
144,2,3.7
1670,1761,3.8
2625,1899,3.5
2625,2945,3.6
1906,23,3.1
2317,577,5.0
390,834,3.7
2063,309,3.1
1302,220,3.9
2361,19,3.2
1350,60,3.6
935,1297,3.2
1423,90,3.5
399,2402,3.5
1351,125,3.1
935,179,3.0
1520,166,3.9
2625,117,3.6
1492,172,4.3
2572,15,3.7
1617,1077,3.8
1092,767,3.7
496,853,3.9
2003,90,3.0
227,37,3.8
129,9,3.5
560,131,3.2
2912,315,3.7
1330,1190,3.3
1759,289,4.0
2812,1165,3.6
830,36,3.6
390,1184,3.8
1749,672,3.5
1317,1295,3.7
1586,71,4.1
620,623,3.7
387,1167,3.4
606,2170,4.2
222,260,3.7
571,2,4.1
2365,43,4.3
1022,798,3.3
2247,5,3.3
1790,2229,4.1
460,45,3.6
1088,881,4.5
2481,1406,3.5
2563,510,4.1
1427,1663,3.4
332,2302,3.9
2750,187,3.7
1732,2661,3.3
2343,36,4.2
2515,854,3.5
1863,661,4.3
1414,210,3.0
1831,2,3.6
509,5,4.1
1851,354,3.6
2027,204,3.2
1942,3230,3.2
938,3049,3.4
1139,666,3.2
871,10,4.0
934,1034,3.4
425,92,2.1
78,180,3.0
2646,128,3.9
708,1065,3.8
1150,873,3.6
2529,63,4.0
134,281,3.8
2565,268,3.7
1960,28,3.6
1338,10,3.7
956,264,3.2
803,292,3.0
2037,14,3.1
1837,240,3.8
983,272,3.4
1359,361,2.7
618,1151,3.6
41,1256,3.6
2053,520,3.2
350,7,3.5
37,103,3.7
2626,791,3.4
2077,2017,3.0
1969,1088,3.1
2432,458,4.4
1778,1634,2.6
1052,298,3.1
2873,1,3.0
122,90,3.7
2108,1461,2.7
560,174,3.6
1942,1,3.0
429,515,3.5
2683,31,3.5
218,37,3.5
692,389,4.0
1825,1368,4.6
2039,2758,4.0
2169,418,4.1
2059,256,5.0
393,529,3.6
1091,1036,4.2
106,463,4.0
2063,1987,3.2
1335,7,3.9
1098,655,3.2
1839,51,3.7
592,637,3.4
1150,3012,3.5
2327,804,3.9
710,976,3.8
1772,203,4.0
332,1570,3.9
1333,529,3.3
1624,315,3.8
2658,1601,3.4
199,216,3.8
663,232,3.0
331,845,3.1
55,86,2.9
2095,1091,3.5
1098,3317,3.7
2188,2728,3.5
694,202,2.7
194,94,3.5
2104,43,3.8
2325,129,4.2
886,623,3.9
1503,126,3.8
676,309,3.8
1605,60,4.2
1699,223,3.4
718,1400,3.1
1353,2358,4.0
2144,908,3.9
722,1335,3.4
2562,164,3.1
2037,314,3.2
1019,26,3.0
2919,92,3.0
1833,114,4.0
1415,781,2.8
2831,769,3.7
911,1077,3.4
587,1460,3.1
681,556,4.5
2118,206,4.0
2126,5,4.1
2515,838,3.4
1460,82,3.6
1225,842,2.7
1425,1252,2.9
653,6,3.7
519,2621,3.4
1568,709,2.8
2914,247,4.3
567,1331,3.2
15,164,2.5
1930,65,5.0
486,289,3.5
1329,515,3.5
533,89,4.3
2208,148,3.7
2242,395,3.2
68,190,4.0
79,144,4.1
2666,884,3.2
431,260,4.0
710,2776,3.9
1520,123,3.6
53,847,3.2
1485,112,2.9
2603,42,3.3
93,25,3.1
2469,445,3.1
1098,761,3.6
578,187,4.2
1792,216,3.3
2095,24,3.3
1163,1716,4.1
1526,629,3.2
1091,971,4.2
1139,300,3.4
2720,72,3.5
1369,2128,3.7
2507,37,3.6
1919,7,3.1
1164,72,3.8
821,289,3.9
1942,1643,3.2
1832,2,3.5
2512,312,3.7
1091,1988,4.2
1084,1350,3.7
2648,653,3.7
2852,131,3.3
445,632,3.6
907,256,3.6
1091,191,4.2
1298,1426,4.1
1338,284,3.2
795,168,3.7
359,257,2.7
1358,5,3.9
1787,865,3.4
511,200,3.4
1139,296,3.2
1333,329,3.3
1688,115,2.5
1011,72,4.6
1851,1114,3.6
292,254,3.6
900,297,3.7
1663,202,3.9
1956,194,4.0
486,473,3.0
1263,298,4.0
483,419,4.2
692,148,4.1
2958,2,3.5
516,156,2.6
2580,1108,3.5
1568,109,2.8
1467,364,3.4
893,797,3.5
2322,126,3.9
1740,37,4.0
56,86,3.2
1992,1583,3.7
2479,111,3.9
1469,93,3.5
1612,389,3.9
2852,48,3.4
2797,216,3.6
2875,1748,4.3
459,1369,4.4
2437,820,3.4
2027,418,3.2
56,324,3.3
1718,9,3.6
1106,105,3.8
1157,653,3.6
41,781,3.1
1098,1236,3.9
1470,62,3.2
2735,289,4.2
2925,23,3.9
2108,128,2.6
2878,1458,3.1
1940,961,4.4
676,2129,3.8
1157,210,4.2
893,8,3.7
1779,183,4.1
2625,159,3.5
2825,251,4.0
1890,350,3.2
2885,44,4.3
2124,126,4.3
1545,632,3.4
2627,88,3.6
1164,210,3.7
318,394,3.9
244,293,3.6
193,26,4.0
1946,1324,3.8
2809,264,3.6
1320,131,3.7
772,103,3.0
37,257,3.5
2363,10,4.0
100,577,3.8
233,180,3.9
807,473,4.0
1912,415,3.4
2440,445,3.2
1025,122,3.8
521,558,3.2
1990,39,3.7
2534,291,3.1
633,559,3.8
689,440,3.1
2053,249,3.0
1092,171,3.7
2067,43,3.1
464,137,3.5
2659,209,3.4
1098,3297,3.7
862,105,4.3
2536,6,3.4
2797,872,3.2
652,54,3.3
2005,12,4.2
1276,1139,3.2
273,1240,3.7
338,142,3.1
2144,523,3.8
1209,327,4.0
755,24,4.2
406,742,3.3
701,1205,3.0
1415,731,3.1
2858,157,4.7
1478,297,4.0
1454,248,3.5
2534,958,3.1
1861,1115,3.2
1029,9,3.1
276,692,4.3
225,6,4.2
2632,8,4.3
2155,246,4.3
1749,289,3.4
2835,839,3.7
65,935,3.6
1670,147,3.8
2704,4,4.3
2912,128,3.8
422,1107,4.1
973,157,3.6
1911,401,3.3
983,1109,3.5
1147,388,2.9
122,772,3.5
2639,864,3.6
2004,129,3.4
1045,9,3.6
1979,105,3.4
602,1253,4.3
567,132,3.1
1091,706,4.6
2400,1188,3.6
973,684,3.8
2834,1106,3.7
486,415,3.0
359,239,3.1
983,187,3.4
2449,4,4.1
2396,639,3.8
1568,369,2.9
1147,581,2.8
2733,90,4.1
1351,122,3.4
69,981,3.6
24,205,3.3
1594,527,3.6
1063,105,3.0
1092,2097,3.6
15,845,2.4
557,40,3.5
223,1089,3.6
789,90,3.7
2276,544,3.4
2213,1490,3.4
907,1186,3.5
1688,39,2.5
2852,37,3.3
2431,24,3.7
2729,2111,3.4
835,1103,4.0
2192,246,3.1
1209,1936,4.0
127,338,3.9
2005,29,4.2
1345,1299,3.0
2399,71,3.5
1605,246,4.2
1338,82,3.1
1874,1084,3.0
2353,122,3.5
1905,259,3.3
2964,88,4.0
1642,20,2.8
262,610,3.4
2041,143,3.2
1340,113,4.0
2469,18,3.4
2446,28,3.5
1091,54,4.1
429,2464,3.4
1326,3010,3.3
228,737,3.8
1150,1057,3.5
1698,10,3.6
2697,281,4.0
2126,100,3.6
1098,2268,3.6
1289,544,3.8
652,56,3.0
592,1051,3.3
1175,197,2.7
1778,186,2.8
2029,85,3.9
1400,781,3.5
1150,741,3.7
1600,220,4.1
743,1112,3.1
2279,158,2.7
1355,1855,3.7
838,2651,3.1
1034,260,3.8
930,74,3.5
852,183,3.4
2666,274,3.1
279,72,3.4
2053,159,3.2
2955,149,3.9
2959,1826,3.5
69,1482,3.7
2027,90,3.1
2460,689,3.5
1867,121,4.3
840,115,3.0
1035,90,3.7
2955,2675,3.8
1116,25,3.8
2058,2128,3.7
1942,141,3.3
2510,10,4.0
1415,264,3.1
669,553,3.9
320,194,3.9
956,33,3.1
644,413,4.3
2658,178,3.5
2379,818,3.7
332,23,3.7
1691,123,3.8
1778,876,2.7
180,527,3.5
1098,69,3.7
868,97,4.1
978,1683,3.2
2912,781,3.2
511,338,3.2
1600,73,4.1
1833,1236,4.2
2646,3379,3.9
100,932,3.4
2108,1743,2.7
745,97,4.0
2843,204,3.5
819,90,3.9
2688,2896,3.5
2521,216,3.3
191,1916,4.4
2923,936,2.4
1338,250,3.2
1281,60,3.8
745,249,4.1
1666,728,3.7
1391,7,3.5
1441,266,3.5
55,156,3.0
1103,210,4.2
2929,295,3.7
1052,5,3.6
1600,715,4.0
2824,2270,3.8
246,529,3.1
996,111,3.8
626,205,4.0
332,57,3.7
1306,12,4.1
2518,416,3.5
945,148,3.9
2081,210,4.0
1564,203,3.1
2310,864,2.5
553,4,3.3
2254,258,3.5
1320,915,3.6
2687,549,3.9
2652,298,4.0
1263,53,4.0
2344,275,3.4
2102,179,3.4
1455,228,3.9
1531,716,3.0
1280,185,2.6
1709,820,3.8
2198,37,2.7
2368,613,2.9
516,715,2.7
1652,23,2.6
1698,8,3.5
719,69,3.5
571,1298,4.0
131,158,3.7
313,1634,4.3
1786,418,3.1
1329,1476,3.3
421,5,3.8
2959,91,3.3
2812,1162,3.7
170,266,3.9
1894,18,4.2
1612,44,4.1
1384,10,3.2
2276,6,3.6
1098,1107,3.9
2948,190,4.2
1329,1393,3.4
633,9,4.2
1329,191,3.2
1094,88,3.7
511,168,3.6
2935,4027,3.6
2077,2862,3.1
2959,549,3.6
2627,81,3.6
1787,68,3.5
2488,547,3.2
710,1332,3.8
1623,6,4.3
965,1373,3.6
2646,1576,4.0
2195,20,4.0
1498,40,4.2
1519,202,4.0
29,88,3.8
2902,989,3.7
1544,91,2.6
2517,1283,3.7
2645,2473,4.0
1510,40,3.6
2871,105,4.0
2112,1186,3.8
2478,72,3.8
753,535,3.8
2003,1118,2.9
448,1164,4.2
695,297,3.7
907,297,3.7
350,167,3.7
1945,1159,4.1
2325,82,4.2
1906,823,3.1
2633,1112,3.1
655,1090,3.1
983,250,3.5
706,388,3.0
390,1248,3.8
508,871,3.1
2688,121,3.7
184,274,3.4
297,40,4.0
983,18,3.7
2238,115,3.6
1735,34,3.8
144,1866,3.7
1359,2030,2.7
1795,1164,3.7
2785,187,3.3
652,1188,3.3
37,37,3.9
1833,2984,4.1
514,1072,2.9
2959,1939,3.4
262,378,3.5
1899,518,3.2
1564,495,3.1
2118,557,3.9
465,22,2.8
15,787,2.3
198,5,4.1
1268,3,3.5
1528,185,3.7
1487,418,3.5
2332,172,3.5
2254,40,3.7
78,210,3.2
1992,1113,3.8
2263,1119,3.2
2580,2597,3.5
353,1077,4.0
323,531,3.9
2562,854,3.5
69,234,3.8
1718,112,2.8
2445,5,3.8
2946,1215,3.6
675,1271,3.6
798,69,4.3
127,1371,3.9
749,126,4.0
2943,585,3.3
2077,914,3.2
511,88,3.6
2959,1488,3.5
15,92,2.6
1603,134,3.3
1526,45,3.3
1691,176,3.8
41,1272,3.6
821,880,4.0
24,71,3.6
710,1127,3.9
490,210,4.5
2030,4,3.1
930,67,3.5
2746,36,3.3
2213,131,3.6
592,1107,3.5
630,146,2.9
785,124,3.4
2958,201,3.3
1454,43,3.5
1577,1204,2.8
2829,14,4.4
1197,247,3.7
1091,908,4.1
1945,80,4.0
1214,1213,4.0
2387,1609,4.3
1360,247,4.0
1525,90,3.5
464,4,3.9
845,1034,3.3
1091,293,4.1
2515,175,3.4
1332,1576,4.2
2960,3909,4.4
900,808,3.7
1349,234,3.8
1810,247,3.7
357,854,3.5
2073,133,4.3
190,220,3.6
1531,246,3.3
1969,19,3.0
2440,416,3.1
1551,512,3.3
2108,2313,2.7
45,121,3.8
1063,1704,2.9
710,1107,3.9
1187,1103,3.9
2207,582,3.7
2535,202,3.6
2440,160,3.0
867,3012,3.5
498,304,3.8
762,8,3.1
2007,232,3.8
1526,42,3.2
511,1486,3.4
2869,110,2.6
611,1611,3.3
2166,172,3.6
2356,216,3.3
1564,90,3.3
963,37,4.0
521,1214,3.3
639,115,3.1
1345,781,2.6
1523,9,3.6
2280,1114,4.1
2236,5,3.4
2735,791,3.8
1345,113,2.8
2960,44,5.0
1152,2410,3.6
2156,1072,3.2
1079,352,3.2
1022,871,3.3
712,6,3.2
1209,176,3.9
2041,419,3.4
2695,186,3.5
2912,205,3.7
496,661,4.1
