userID,itemID,rating
2345,468,-0.54
381,181,1.22
2679,320,-0.21
1638,632,-0.74
1562,40,0.97
42,180,1.30
244,202,1.85
2456,825,0.38
2095,44,0.63
516,276,-0.61
620,449,-0.12
2320,202,0.47
521,197,0.06
2731,22,-0.03
2026,858,0.73
1778,9,2.11
2039,43,1.21
2581,52,0.96
927,183,1.43
1516,23,1.11
2958,3,-0.06
2252,779,0.41
125,1837,-0.29
34,36,1.13
996,475,0.71
2720,415,-0.23
2940,206,0.94
1691,47,1.10
722,1205,-0.08
1612,246,0.63
1338,558,0.55
1103,632,0.59
2121,178,-0.09
2301,1040,-0.64
2548,693,0.24
1716,2522,0.92
454,44,1.50
254,873,-0.37
120,563,-0.41
2751,9,1.50
2598,210,1.39
1333,1729,-0.14
2901,311,0.51
722,382,-0.09
1439,9,1.71
247,247,0.07
2912,311,0.95
2252,158,0.64
1531,476,0.02
2345,68,0.21
1824,358,0.63
521,36,1.29
2580,1226,-0.12
2712,569,-0.02
1467,2250,0.06
1836,36,0.84
23,182,1.98
2108,112,-0.48
889,40,0.50
2708,1067,0.20
952,206,0.34
1519,367,0.52
913,535,0.31
1906,227,0.46
1939,40,1.07
791,854,0.80
2013,103,0.73
2144,181,2.02
2356,2107,-0.68
223,915,0.87
1749,177,-0.06
2266,133,0.61
1782,1672,-0.85
1460,518,0.53
2750,169,0.15
2320,624,0.86
2724,306,0.44
893,317,0.59
1201,165,0.47
1920,89,0.19
1732,1638,-0.40
1969,183,1.52
885,18,2.59
2735,309,1.18
2027,178,1.58
2835,14,1.96
1906,1908,-0.00
1231,632,0.30
1718,165,0.67
2654,43,2.60
531,562,1.18
354,126,2.67
1004,793,0.12
1336,7,0.91
899,124,0.68
1700,124,-0.22
145,90,2.45
2595,73,1.28
2087,1181,0.21
1883,1249,0.88
4,71,1.93
1175,864,-0.50
1359,53,0.60
480,249,1.74
1630,14,0.66
1150,1966,0.43
2504,202,1.70
2624,1224,0.32
2188,1995,0.06
560,1671,-0.20
373,227,1.37
454,1009,0.47
902,359,0.47
2491,1046,0.61
882,72,2.19
2179,21,-0.49
505,5,2.20
1680,2,-0.15
608,249,0.93
214,127,-0.16
2510,87,0.37
1476,7,0.97
95,1107,0.44
1477,10,0.53
475,289,0.73
25,1106,-0.28
262,1173,0.24
146,0,0.40
90,90,0.15
1837,202,2.63
1195,168,-0.27
1334,800,0.11
1329,394,-0.08
1098,825,1.39
2929,768,0.42
1568,297,0.04
1119,773,-0.47
48,279,-0.14
1338,712,-0.07
2687,72,2.58
701,152,-0.08
2077,1054,-0.16
213,754,0.50
867,1165,0.79
1495,2891,-0.21
2511,873,-0.27
669,1,1.33
2896,341,-0.52
1937,632,0.97
607,1838,-0.51
1345,202,2.29
365,537,0.24
1701,389,0.64
1230,183,0.65
1996,1170,0.53
1079,122,2.10
1110,2,1.40
218,158,0.42
2144,305,0.84
1058,309,1.66
2805,5,0.62
560,43,0.94
2950,854,-0.18
553,20,1.39
2541,1299,0.63
1329,1351,0.08
1407,183,1.56
1306,71,0.61
930,834,1.30
1195,347,-0.52
1672,1165,0.65
249,242,-0.12
2253,37,0.22
2347,317,-0.64
171,72,0.67
710,203,1.81
1076,219,0.34
2258,9,0.54
969,518,0.25
1653,616,-0.38
1059,781,-0.52
2252,1662,0.14
1954,28,0.78
2087,1966,-0.14
2191,1294,0.33
2536,121,-0.11
247,72,0.52
2625,255,0.65
2013,37,1.99
2296,932,-0.21
1329,1432,-0.01
443,2476,0.04
2683,34,0.00
2666,159,0.58
2380,289,0.36
2934,31,0.86
297,487,0.31
320,44,0.77
2942,178,1.32
338,207,0.16
1920,2157,-0.51
2750,45,0.68
653,498,0.17
1052,157,0.54
2080,549,0.67
2465,94,1.02
196,211,-0.14
710,159,1.23
2229,853,1.61
1529,206,1.82
1970,1266,0.30
943,129,0.31
1906,1070,-0.02
2014,284,0.72
1749,539,1.02
1868,289,0.20
312,216,-1.15
91,246,0.77
2707,653,0.89
532,24,0.99
2081,988,0.92
1091,559,1.56
541,383,0.13
18,672,-0.07
2671,248,0.02
2878,1624,-0.25
2518,2616,-0.19
2460,18,0.45
1330,1416,0.07
1302,72,2.73
2454,205,0.38
1384,179,0.10
2122,36,1.08
2812,820,0.34
511,387,0.24
42,488,0.87
2097,2041,0.71
1731,286,0.16
12,325,-0.18
2320,66,1.74
12,237,-0.70
1642,706,1.23
2003,81,-0.33
2658,2543,-0.22
1466,44,0.69
797,296,0.18
899,287,0.63
2896,6,-0.28
819,4,0.89
1581,178,1.08
2771,529,-0.14
98,502,0.94
33,843,0.05
235,1072,-0.33
93,54,0.62
1821,154,-0.11
978,314,-0.40
2472,706,0.21
1345,1610,-0.24
661,115,0.11
1763,93,0.68
426,1224,0.33
1635,249,1.88
1476,793,0.26
1748,527,0.14
225,675,0.06
1485,80,0.11
549,865,0.99
655,37,0.66
1330,754,1.05
1970,1719,0.43
1090,1404,-0.24
1344,553,0.21
2826,1673,-0.27
147,43,1.17
483,122,0.91
2586,1115,0.20
1527,26,0.69
2606,260,1.60
1977,269,-0.38
1166,11,0.36
2353,126,1.50
122,36,1.33
465,31,-0.27
521,1231,0.07
2436,440,0.56
797,1704,0.17
1076,97,1.08
1150,1089,0.96
2565,1071,0.61
910,0,-0.04
2820,67,1.17
1852,72,0.53
1175,537,-0.40
910,42,0.91
655,1216,-0.47
556,43,2.39
718,240,0.19
1157,10,1.50
262,351,1.13
145,739,0.45
514,2361,-0.69
1817,24,1.08
632,121,0.68
454,754,0.91
521,191,0.11
783,280,1.31
310,2171,0.05
2196,800,0.19
1688,576,-0.96
516,2019,-0.49
2634,502,1.11
254,40,-0.05
340,249,0.52
997,1212,0.67
1837,1130,0.36
737,160,0.77
834,5,2.07
2912,657,0.45
1432,121,1.04
1091,2769,0.91
901,72,1.35
676,260,2.69
429,94,0.88
1644,418,0.76
997,3096,0.07
15,14,1.08
961,6,1.67
1412,2167,-0.56
496,181,0.93
1676,416,0.66
2712,257,0.49
1651,769,0.12
122,523,0.33
2747,211,-0.18
1261,1453,0.56
953,1919,0.88
1942,106,0.91
2192,71,-0.15
2392,191,0.12
2779,216,1.57
845,1144,0.06
1918,37,0.91
997,2469,0.07
669,88,1.21
2748,7,1.00
221,391,0.48
145,136,0.69
479,206,1.64
2959,388,0.44
710,399,0.94
856,675,-0.47
732,123,1.16
2543,1626,-0.39
772,209,-0.48
938,1202,-0.19
2534,1298,-0.12
283,618,0.00
549,888,1.11
2200,671,-0.75
2514,157,0.49
1046,1077,-0.61
1473,549,0.74
1551,81,0.42
1091,3184,0.84
2077,794,-0.20
1546,378,-0.16
2013,1366,0.74
2468,250,0.86
429,281,0.38
444,280,1.09
2454,272,0.19
1121,3,1.18
1742,115,1.01
922,71,1.20
2935,2168,0.05
192,73,1.84
2688,151,0.28
2704,63,0.97
2679,3866,-0.35
2920,1214,-0.44
945,20,0.78
1058,249,2.56
1537,169,0.20
2479,126,2.85
1533,126,1.80
15,517,-0.59
2536,1399,-0.45
2718,702,0.62
332,924,1.11
1315,537,0.17
15,79,-0.76
611,110,0.32
2078,358,1.67
1900,183,1.41
2132,2139,-0.32
922,2660,-0.15
1649,378,0.36
2869,311,-0.97
454,213,1.29
2959,3379,-0.14
93,1255,-0.40
770,46,0.81
663,227,0.24
2592,257,0.83
1400,53,0.31
2688,1903,0.03
1350,1704,-0.01
1949,932,-0.07
2366,347,0.71
1460,932,0.91
1816,75,0.82
1341,1618,-0.53
1236,26,1.11
2892,20,0.72
2046,549,1.96
2128,1750,0.25
2592,53,1.94
1824,260,1.90
246,245,-0.38
1368,416,0.10
1252,174,1.31
618,2703,0.08
997,172,1.08
1503,174,1.66
1273,1193,0.09
1436,616,-1.16
2078,68,0.46
54,528,0.07
1485,105,1.25
2448,121,2.04
2948,247,0.52
580,2432,-0.31
913,825,1.25
1659,43,1.33
2400,1940,-0.29
197,6,2.43
1947,1201,-0.13
511,1712,0.45
2911,50,1.51
2429,1832,0.34
1873,416,-0.01
402,455,0.41
437,105,0.87
1778,45,0.81
2080,1281,-0.02
1661,72,1.94
2034,67,-0.69
511,388,1.26
1592,1834,-0.39
363,94,0.72
1816,43,1.17
1624,160,0.15
710,746,0.81
1554,166,1.29
2644,310,-0.24
42,801,0.51
56,72,2.16
974,881,0.21
2658,189,-0.32
1052,864,0.33
2027,44,0.64
1475,58,-0.93
2320,240,1.39
2622,24,0.53
511,1193,0.35
1371,43,1.50
886,183,2.48
1467,382,-0.10
654,225,0.46
1359,413,-0.13
1136,40,2.75
233,2041,0.07
2040,266,-0.09
37,302,0.53
317,376,0.82
1900,182,1.44
2097,1247,0.91
1577,2517,-0.71
1621,1094,-0.56
669,183,2.36
2926,300,0.30
754,535,0.07
2729,43,1.02
1378,61,-0.19
354,1084,0.58
2666,68,0.33
2851,37,1.43
1892,5,2.43
350,97,0.74
824,633,-0.25
2708,461,0.07
1103,71,1.35
1343,2,1.34
1801,6,1.29
2704,19,1.46
2122,311,0.60
2777,419,-0.29
1754,161,0.51
1512,254,0.23
1605,1926,0.48
516,416,0.54
1572,19,0.60
2433,626,0.25
2653,825,-0.54
2804,178,0.91
2081,1185,0.06
2954,50,1.36
996,12,1.51
1170,209,-0.17
2579,1113,2.08
432,2145,0.60
859,1271,0.49
402,441,0.24
1225,834,0.36
1231,69,0.47
1097,2376,-0.73
2297,73,1.15
2747,49,-0.24
2008,148,0.62
1097,250,0.55
2338,653,1.19
1369,1673,0.29
938,192,0.15
976,43,1.96
1718,3114,-0.38
1445,186,0.81
1276,248,-0.47
1351,148,1.42
521,1206,-0.22
1778,247,-0.08
2489,767,-0.03
81,18,1.25
472,40,1.20
1667,418,1.34
2027,2380,-0.28
332,105,2.97
1098,2125,0.51
1171,358,0.11
620,831,0.22
1928,320,0.01
1253,1231,0.53
1545,244,1.48
2850,297,0.41
710,1215,1.51
2543,53,0.31
935,1137,-0.12
144,2,2.02
1670,1761,0.01
2625,1899,0.55
2625,2945,0.08
1906,23,0.04
2317,577,1.40
390,834,0.90
2063,309,0.90
1302,220,0.71
2361,19,0.03
1350,60,0.30
935,1297,0.30
1423,90,2.01
399,2402,-0.35
1351,125,0.18
935,179,0.63
1520,166,1.15
2625,117,0.78
1492,172,0.76
2572,15,0.68
1617,1077,0.05
1092,767,1.55
496,853,1.04
2003,90,1.01
227,37,1.04
129,9,0.91
560,131,0.60
2912,315,1.69
1330,1190,0.21
1759,289,0.81
2812,1165,0.73
830,36,1.85
390,1184,0.24
1749,672,0.94
1317,1295,0.72
1586,71,0.98
620,623,1.88
387,1167,-0.27
606,2170,0.75
222,260,1.33
571,2,1.26
2365,43,2.46
1022,798,-0.18
2247,5,1.19
1790,2229,0.33
460,45,1.20
1088,881,0.81
2481,1406,-0.23
2563,510,0.57
1427,1663,-0.03
332,2302,0.87
2750,187,1.68
1732,2661,-0.11
2343,36,1.28
2515,854,0.57
1863,661,0.93
1414,210,0.70
1831,2,0.50
509,5,3.14
1851,354,0.84
2027,204,0.56
1942,3230,-0.29
938,3049,-0.01
1139,666,-0.02
871,10,0.88
934,1034,-0.38
425,92,-1.45
78,180,-0.13
2646,128,0.70
708,1065,0.24
1150,873,0.99
2529,63,1.51
134,281,0.23
2565,268,1.77
1960,28,0.96
1338,10,2.19
956,264,-0.21
803,292,-0.43
2037,14,0.88
1837,240,0.82
983,272,0.05
1359,361,-0.80
618,1151,0.08
41,1256,0.16
2053,520,-0.27
350,7,0.81
37,103,0.80
2626,791,-0.08
2077,2017,-0.27
1969,1088,-0.09
2432,458,0.83
1778,1634,-0.51
1052,298,0.56
2873,1,-0.28
122,90,1.66
2108,1461,-0.75
560,174,1.61
1942,1,1.34
429,515,0.02
2683,31,0.47
218,37,-0.01
692,389,0.33
1825,1368,1.10
2039,2758,0.27
2169,418,2.04
2059,256,1.55
393,529,0.19
1091,1036,0.83
106,463,0.84
2063,1987,-0.32
1335,7,2.10
1098,655,1.81
1839,51,0.66
592,637,-0.11
1150,3012,0.10
2327,804,0.26
710,976,0.70
1772,203,0.50
332,1570,0.97
1333,529,-0.24
1624,315,0.69
2658,1601,-0.07
199,216,2.19
663,232,0.04
331,845,-0.28
55,86,-0.39
2095,1091,-0.05
1098,3317,0.46
2188,2728,-0.02
694,202,0.17
194,94,0.51
2104,43,1.59
2325,129,0.75
886,623,1.71
1503,126,2.14
676,309,2.07
1605,60,1.05
1699,223,0.04
718,1400,-0.37
1353,2358,0.20
2144,908,1.14
722,1335,0.25
2562,164,0.36
2037,314,-0.29
1019,26,0.29
2919,92,-0.11
1833,114,0.64
1415,781,0.40
2831,769,0.18
911,1077,0.43
587,1460,-0.79
681,556,0.96
2118,206,2.32
2126,5,2.83
2515,838,-0.29
1460,82,1.05
1225,842,-0.72
1425,1252,-0.64
653,6,0.37
519,2621,-0.24
1568,709,-0.60
2914,247,1.22
567,1331,-0.01
15,164,0.25
1930,65,1.25
486,289,1.21
1329,515,0.20
533,89,0.73
2208,148,1.27
2242,395,0.07
68,190,0.75
79,144,1.34
2666,884,0.05
431,260,1.81
710,2776,0.57
1520,123,1.53
53,847,-0.38
1485,112,0.27
2603,42,0.71
93,25,-0.22
2469,445,-0.37
1098,761,0.71
578,187,1.39
1792,216,-0.35
2095,24,0.49
1163,1716,0.45
1526,629,-0.24
1091,971,1.30
1139,300,0.65
2720,72,1.70
1369,2128,0.07
2507,37,1.27
1919,7,0.65
1164,72,1.69
821,289,1.18
1942,1643,-0.10
1832,2,0.16
2512,312,0.28
1091,1988,0.98
1084,1350,0.01
2648,653,0.37
2852,131,0.53
445,632,1.21
907,256,0.96
1091,191,1.20
1298,1426,0.31
1338,284,0.88
795,168,0.75
359,257,0.21
1358,5,1.82
1787,865,0.61
511,200,0.88
1139,296,0.77
1333,329,-0.24
1688,115,-0.19
1011,72,1.86
1851,1114,0.82
292,254,0.35
900,297,1.11
1663,202,2.10
1956,194,0.47
486,473,0.25
1263,298,0.61
483,419,0.65
692,148,0.87
2958,2,0.99
516,156,-0.14
2580,1108,-0.04
1568,109,-0.17
1467,364,-0.10
893,797,0.28
2322,126,1.76
1740,37,0.49
56,86,0.68
1992,1583,0.34
2479,111,2.58
1469,93,0.35
1612,389,1.12
2852,48,1.02
2797,216,1.44
2875,1748,0.73
459,1369,1.16
2437,820,-0.02
2027,418,1.75
56,324,0.28
1718,9,2.69
1106,105,0.35
1157,653,0.09
41,781,0.96
1098,1236,1.21
1470,62,0.07
2735,289,1.60
2925,23,1.91
2108,128,0.06
2878,1458,-0.16
1940,961,0.72
676,2129,0.38
1157,210,2.01
893,8,0.93
1779,183,1.85
2625,159,0.35
2825,251,0.63
1890,350,0.12
2885,44,0.78
2124,126,2.28
1545,632,0.81
2627,88,0.88
1164,210,1.12
318,394,0.22
244,293,0.24
193,26,1.37
1946,1324,0.06
2809,264,0.05
1320,131,1.04
772,103,-0.55
37,257,1.00
2363,10,1.06
100,577,0.62
233,180,0.65
807,473,1.02
1912,415,0.25
2440,445,-0.23
1025,122,0.96
521,558,0.53
1990,39,0.27
2534,291,-0.09
633,559,0.69
689,440,0.61
2053,249,0.98
1092,171,0.54
2067,43,0.63
464,137,0.27
2659,209,-0.13
1098,3297,0.38
862,105,1.52
2536,6,0.37
2797,872,0.06
652,54,0.61
2005,12,0.88
1276,1139,-0.47
273,1240,0.02
338,142,-0.10
2144,523,0.68
1209,327,0.70
755,24,2.08
406,742,0.09
701,1205,-0.51
1415,731,-0.41
2858,157,1.13
1478,297,0.36
