userID,itemID,rating
2345,468,-0.85
381,181,1.96
2679,320,0.08
1638,632,-1.22
1562,40,-0.46
42,180,1.18
244,202,1.06
2456,825,0.35
2095,44,2.90
516,276,-0.77
620,449,-0.22
2320,202,1.19
521,197,-0.24
2731,22,-0.17
2026,858,1.53
1778,9,2.60
2039,43,1.12
2581,52,-0.11
927,183,2.02
1516,23,0.56
2958,3,-0.57
2252,779,0.55
125,1837,-0.34
34,36,1.25
996,475,1.62
2720,415,-0.30
2940,206,1.43
1691,47,2.58
722,1205,-0.21
1612,246,0.47
1338,558,1.19
1103,632,1.37
2121,178,-0.31
2301,1040,-0.66
2548,693,0.53
1716,2522,0.82
454,44,0.73
254,873,-0.58
120,563,0.24
2751,9,0.83
2598,210,1.85
1333,1729,-0.14
2901,311,1.22
722,382,0.35
1439,9,1.56
247,247,0.30
2912,311,1.90
2252,158,1.18
1531,476,1.14
2345,68,1.42
1824,358,0.28
521,36,0.49
2580,1226,-0.52
2712,569,-0.01
1467,2250,0.35
1836,36,-0.05
23,182,2.72
2108,112,0.17
889,40,0.68
2708,1067,0.05
952,206,0.61
1519,367,0.44
913,535,0.23
1906,227,0.74
1939,40,0.67
791,854,0.72
2013,103,1.42
2144,181,3.01
2356,2107,-0.78
223,915,2.56
1749,177,-0.13
2266,133,1.30
1782,1672,-0.05
1460,518,0.40
2750,169,-0.29
2320,624,2.06
2724,306,0.84
893,317,1.53
1201,165,-0.11
1920,89,-0.26
1732,1638,-0.31
1969,183,2.72
885,18,0.09
2735,309,1.04
2027,178,0.73
2835,14,3.25
1906,1908,-0.22
1231,632,0.85
1718,165,0.34
2654,43,2.19
531,562,1.21
354,126,0.50
1004,793,0.28
1336,7,0.78
899,124,0.79
1700,124,-0.55
145,90,3.34
2595,73,3.05
2087,1181,0.97
1883,1249,1.43
4,71,1.71
1175,864,-0.53
1359,53,0.63
480,249,1.78
1630,14,-0.14
1150,1966,0.77
2504,202,2.53
2624,1224,0.53
2188,1995,-0.09
560,1671,-0.04
