userID,itemID,rating
2345,468,0.1
381,181,0.1
2679,320,0.2
1638,632,0.1
1562,40,0.1
42,180,0.1
244,202,0.2
2456,825,0.2
2095,44,0.2
516,276,0.5
620,449,0.1
2320,202,0.1
521,197,0.5
2731,22,0.0
2026,858,0.2
1778,9,0.4
2039,43,0.1
2581,52,0.1
927,183,0.0
1516,23,0.1
2958,3,0.1
2252,779,0.2
125,1837,0.0
34,36,0.3
996,475,0.1
2720,415,0.1
2940,206,0.1
1691,47,0.3
722,1205,0.3
1612,246,0.2
1338,558,0.2
1103,632,0.1
2121,178,0.0
2301,1040,0.1
2548,693,0.5
1716,2522,0.1
454,44,0.3
254,873,0.0
120,563,0.1
2751,9,0.0
2598,210,0.1
1333,1729,0.3
2901,311,0.2
722,382,0.3
1439,9,0.2
247,247,0.2
2912,311,0.4
2252,158,0.2
1531,476,0.4
2345,68,0.1
1824,358,0.2
521,36,0.7
2580,1226,0.1
2712,569,0.2
1467,2250,0.2
1836,36,0.1
23,182,0.2
2108,112,0.3
889,40,0.1
2708,1067,0.2
952,206,0.0
1519,367,0.2
913,535,0.2
1906,227,0.5
1939,40,0.1
791,854,0.0
2013,103,0.4
2144,181,0.4
2356,2107,0.0
223,915,0.3
1749,177,0.3
2266,133,0.0
1782,1672,0.1
1460,518,0.2
2750,169,0.2
2320,624,0.2
2724,306,0.1
893,317,0.2
1201,165,0.1
1920,89,0.2
1732,1638,0.1
1969,183,0.4
885,18,0.1
2735,309,0.1
2027,178,0.5
2835,14,0.4
1906,1908,0.6
1231,632,0.1
1718,165,0.4
2654,43,0.1
531,562,0.1
354,126,0.2
1004,793,0.0
1336,7,0.1
899,124,0.2
1700,124,0.1
145,90,0.2
2595,73,0.1
2087,1181,0.4
1883,1249,0.1
4,71,0.2
1175,864,0.2
1359,53,0.5
480,249,0.2
1630,14,0.0
1150,1966,0.6
2504,202,0.1
2624,1224,0.0
2188,1995,0.3
560,1671,0.1
373,227,0.1
454,1009,0.2
902,359,0.0
2491,1046,0.1
882,72,0.2
2179,21,0.0
505,5,0.1
1680,2,0.0
608,249,0.1
214,127,0.0
2510,87,0.2
1476,7,0.1
95,1107,0.2
1477,10,0.0
475,289,0.1
25,1106,0.1
262,1173,0.2
146,0,0.1
90,90,0.1
1837,202,0.4
1195,168,0.0
1334,800,0.1
1329,394,0.6
1098,825,1.1
2929,768,0.3
1568,297,0.2
1119,773,0.0
48,279,0.0
1338,712,0.2
2687,72,0.5
701,152,0.3
2077,1054,0.4
213,754,0.3
867,1165,0.5
