userID,itemID,rating
2345,468,0.000000
381,181,0.000000
2679,320,0.000000
1638,632,0.000000
1562,40,0.000000
42,180,0.000000
244,202,0.000000
2456,825,0.000000
2095,44,0.000000
516,276,0.000000
620,449,0.000000
2320,202,0.000000
521,197,0.000000
2731,22,0.000000
2026,858,0.000000
1778,9,0.000000
2039,43,0.000000
2581,52,0.000000
927,183,0.000000
1516,23,0.000000
2958,3,0.000000
2252,779,0.000000
125,1837,0.000000
34,36,0.000000
996,475,0.000000
2720,415,0.000000
2940,206,0.000000
1691,47,0.000000
722,1205,0.000000
1612,246,0.000000
1338,558,0.000000
1103,632,0.000000
2121,178,0.000000
2301,1040,0.000000
2548,693,0.000000
1716,2522,0.000000
454,44,0.000000
254,873,0.000000
120,563,0.000000
2751,9,0.000000
2598,210,0.000000
1333,1729,0.000000
2901,311,0.000000
722,382,0.000000
1439,9,0.000000
247,247,0.000000
2912,311,0.000000
2252,158,0.000000
1531,476,0.000000
2345,68,0.000000
1824,358,0.000000
521,36,0.000000
2580,1226,0.000000
2712,569,0.000000
1467,2250,0.000000
1836,36,0.000000
23,182,0.000000
2108,112,0.000000
889,40,0.000000
2708,1067,0.000000
952,206,0.000000
1519,367,0.000000
913,535,0.000000
1906,227,0.000000
1939,40,0.000000
791,854,0.000000
2013,103,0.000000
2144,181,0.000000
2356,2107,0.000000
223,915,0.000000
1749,177,0.000000
2266,133,0.000000
1782,1672,0.000000
1460,518,0.000000
2750,169,0.000000
2320,624,0.000000
2724,306,0.000000
893,317,0.000000
1201,165,0.000000
1920,89,0.000000
1732,1638,0.000000
1969,183,0.000000
885,18,0.000000
2735,309,0.000000
2027,178,0.000000
2835,14,0.000000
1906,1908,0.000000
1231,632,0.000000
1718,165,0.000000
2654,43,0.000000
531,562,0.000000
354,126,0.000000
1004,793,0.000000
1336,7,0.000000
899,124,0.000000
1700,124,0.000000
145,90,0.000000
2595,73,0.000000
2087,1181,0.000000
1883,1249,0.000000
4,71,0.000000
1175,864,0.000000
1359,53,0.000000
480,249,0.000000
1630,14,0.000000
1150,1966,0.000000
2504,202,0.000000
2624,1224,0.000000
2188,1995,0.000000
560,1671,0.000000
373,227,0.000000
454,1009,0.000000
902,359,0.000000
2491,1046,0.000000
882,72,0.000000
2179,21,0.000000
505,5,0.000000
1680,2,0.000000
608,249,0.000000
214,127,0.000000
2510,87,0.000000
1476,7,0.000000
95,1107,0.000000
1477,10,0.000000
475,289,0.000000
25,1106,0.000000
262,1173,0.000000
146,0,0.000000
90,90,0.000000
1837,202,0.000000
1195,168,0.000000
1334,800,0.000000
1329,394,0.000000
1098,825,0.000000
2929,768,0.000000
1568,297,0.000000
1119,773,0.000000
48,279,0.000000
1338,712,0.000000
2687,72,0.000000
701,152,0.000000
2077,1054,0.000000
213,754,0.000000
867,1165,0.000000
1495,2891,0.000000
2511,873,0.000000
669,1,0.000000
2896,341,0.000000
1937,632,0.000000
607,1838,0.000000
1345,202,0.000000
365,537,0.000000
1701,389,0.000000
1230,183,0.000000
1996,1170,0.000000
1079,122,0.000000
1110,2,0.000000
218,158,0.000000
2144,305,0.000000
1058,309,0.000000
2805,5,0.000000
560,43,0.000000
2950,854,0.000000
553,20,0.000000
2541,1299,0.000000
1329,1351,0.000000
1407,183,0.000000
1306,71,0.000000
930,834,0.000000
1195,347,0.000000
1672,1165,0.000000
249,242,0.000000
2253,37,0.000000
2347,317,0.000000
171,72,0.000000
710,203,0.000000
1076,219,0.000000
2258,9,0.000000
969,518,0.000000
1653,616,0.000000
1059,781,0.000000
2252,1662,0.000000
1954,28,0.000000
2087,1966,0.000000
2191,1294,0.000000
2536,121,0.000000
247,72,0.000000
2625,255,0.000000
2013,37,0.000000
2296,932,0.000000
1329,1432,0.000000
443,2476,0.000000
2683,34,0.000000
2666,159,0.000000
2380,289,0.000000
2934,31,0.000000
297,487,0.000000
320,44,0.000000
2942,178,0.000000
338,207,0.000000
1920,2157,0.000000
