userID,itemID,rating
2345,468,2.965517
381,181,3.756098
2679,320,3.186170
1638,632,2.796296
1562,40,3.266667
42,180,4.307692
244,202,3.645455
2456,825,3.387500
2095,44,3.526882
516,276,2.716718
620,449,3.333333
2320,202,3.628571
521,197,3.193069
2731,22,3.307692
2026,858,3.442748
1778,9,2.676471
2039,43,3.978261
2581,52,3.716216
927,183,3.692308
1516,23,3.631579
2958,3,3.246753
2252,779,3.492063
125,1837,3.450000
34,36,3.295455
996,475,3.765152
2720,415,3.344828
2940,206,4.062500
1691,47,3.791304
722,1205,3.292945
1612,246,3.908284
1338,558,3.137195
1103,632,3.654412
2121,178,3.566667
2301,1040,2.874172
2548,693,3.493333
1716,2522,4.769231
454,44,4.007092
254,873,3.178571
120,563,2.860000
2751,9,3.357143
2598,210,3.718750
1333,1729,3.341410
2901,311,3.213287
722,382,3.292945
1439,9,2.701613
247,247,3.278261
2912,311,3.684091
2252,158,3.492063
1531,476,3.116667
2345,68,2.965517
1824,358,3.760417
521,36,3.193069
2580,1226,3.472727
2712,569,3.470588
1467,2250,3.435252
1836,36,3.878788
23,182,3.611111
2108,112,2.696507
889,40,3.714286
2708,1067,3.536765
952,206,3.894737
1519,367,3.967033
913,535,3.581633
1906,227,3.053790
1939,40,3.778689
791,854,4.555556
2013,103,3.724907
2144,181,3.869110
2356,2107,2.965909
223,915,3.670635
1749,177,3.311628
2266,133,3.500000
1782,1672,2.643836
1460,518,3.653846
2750,169,3.213115
2320,624,3.628571
2724,306,3.681818
893,317,3.632479
1201,165,3.812500
1920,89,2.841270
1732,1638,3.339286
1969,183,3.104651
885,18,4.275000
2735,309,3.841270
2027,178,3.122832
2835,14,3.837438
1906,1908,3.053790
1231,632,3.327869
1718,165,3.111111
2654,43,4.400000
531,562,4.075758
354,126,4.250000
1004,793,3.789474
1336,7,3.625000
899,124,3.844262
1700,124,3.252427
145,90,3.894737
2595,73,3.555556
2087,1181,3.038348
1883,1249,3.691176
4,71,4.180000
1175,864,2.540323
1359,53,2.689594
480,249,3.698718
1630,14,3.466667
1150,1966,3.514986
2504,202,3.472973
2624,1224,4.000000
2188,1995,3.543353
560,1671,3.148000
373,227,4.473684
454,1009,4.007092
902,359,4.100000
2491,1046,4.194444
882,72,4.182540
2179,21,3.142857
505,5,4.000000
1680,2,3.500000
608,249,3.432432
214,127,3.411765
2510,87,3.890071
1476,7,3.711538
95,1107,3.594595
1477,10,4.125000
475,289,3.711111
25,1106,3.317647
262,1173,3.439130
146,0,3.937500
90,90,3.722222
1837,202,3.802721
1195,168,3.323529
1334,800,3.391304
1329,394,3.339114
1098,825,3.708025
2929,768,3.686567
1568,297,2.808442
1119,773,3.333333
48,279,3.425926
1338,712,3.137195
2687,72,3.524691
701,152,2.990385
2077,1054,3.029870
213,754,3.309942
867,1165,3.455357
1495,2891,3.423469
2511,873,3.400000
669,1,3.765101
2896,341,3.133333
1937,632,4.571429
607,1838,3.218750
1345,202,3.040960
365,537,3.506667
1701,389,4.050000
1230,183,3.357143
1996,1170,3.977273
1079,122,3.149007
1110,2,4.052632
218,158,3.473684
2144,305,3.869110
1058,309,4.613208
2805,5,2.820000
560,43,3.148000
2950,854,3.416667
553,20,3.652174
2541,1299,3.854545
1329,1351,3.339114
1407,183,3.510638
1306,71,3.837838
930,834,3.566667
1195,347,3.323529
1672,1165,4.121212
249,242,3.344828
2253,37,3.181818
2347,317,3.041667
171,72,3.869565
710,203,3.888034
1076,219,3.912162
2258,9,3.476190
969,518,3.650000
1653,616,3.192982
1059,781,2.903226
2252,1662,3.492063
1954,28,3.642857
2087,1966,3.038348
2191,1294,4.038462
2536,121,3.272727
247,72,3.278261
2625,255,3.572948
2013,37,3.724907
2296,932,3.233333
1329,1432,3.339114
443,2476,3.631579
2683,34,3.461538
2666,159,3.142857
2380,289,3.185185
2934,31,3.590426
297,487,3.586207
320,44,3.857143
2942,178,2.760204
338,207,3.070248
1920,2157,2.841270
2750,45,3.213115
653,498,3.714286
1052,157,3.172414
2080,549,3.309091
2465,94,4.200000
196,211,3.441176
710,159,3.888034
