userID,itemID,rating
2345,468,0.090534
381,181,1.635098
2679,320,0.266224
1638,632,0.278860
1562,40,2.082683
42,180,0.642106
244,202,2.755043
2456,825,0.663103
2095,44,2.127884
516,276,0.293475
620,449,0.060043
2320,202,-0.130522
521,197,1.213107
2731,22,0.478793
2026,858,0.684975
1778,9,3.223457
2039,43,0.437020
2581,52,0.973834
927,183,0.857675
1516,23,0.836819
2958,3,0.511649
2252,779,0.430933
125,1837,-0.010643
34,36,3.236118
996,475,0.976590
2720,415,0.133463
2940,206,1.371463
1691,47,1.229735
722,1205,0.417617
1612,246,-0.066300
1338,558,1.012754
1103,632,0.242552
2121,178,0.242444
2301,1040,0.215198
2548,693,0.291968
1716,2522,0.011446
454,44,2.017254
254,873,0.136634
120,563,0.198808
2751,9,0.529461
2598,210,0.613874
1333,1729,0.521896
2901,311,1.211794
722,382,0.261185
1439,9,1.777462
247,247,0.424126
2912,311,1.026058
2252,158,0.492584
1531,476,0.185483
2345,68,0.767271
1824,358,0.780849
521,36,1.541995
2580,1226,0.273551
2712,569,0.004255
1467,2250,0.240220
1836,36,-0.059447
23,182,1.725402
2108,112,0.982097
889,40,0.519071
2708,1067,0.487178
952,206,0.149738
1519,367,0.269670
913,535,0.679632
1906,227,1.631723
1939,40,1.639308
791,854,0.072835
2013,103,1.367027
2144,181,2.706655
2356,2107,0.002365
223,915,0.510599
1749,177,0.508235
2266,133,0.725543
1782,1672,0.370618
1460,518,0.737996
2750,169,0.447245
2320,624,0.973927
2724,306,0.225947
893,317,0.679847
1201,165,0.425424
1920,89,0.672016
1732,1638,0.063761
1969,183,0.564454
885,18,1.333806
2735,309,1.249861
2027,178,4.108279
2835,14,1.169138
1906,1908,0.322291
1231,632,0.167421
1718,165,1.665558
2654,43,2.507673
531,562,0.546311
354,126,2.690157
1004,793,0.053275
1336,7,1.365842
899,124,0.325157
1700,124,0.088802
145,90,2.035267
2595,73,1.271555
2087,1181,0.827570
1883,1249,0.378545
4,71,2.129193
1175,864,0.629012
1359,53,0.650516
480,249,1.776496
1630,14,0.780687
1150,1966,0.913873
2504,202,1.688915
2624,1224,0.037404
2188,1995,0.089185
560,1671,0.078392
373,227,0.604575
454,1009,0.161016
902,359,0.063941
2491,1046,0.018246
882,72,2.669839
2179,21,-0.027285
505,5,1.878673
1680,2,0.698472
608,249,1.142840
214,127,0.037165
2510,87,0.018497
1476,7,0.772247
95,1107,0.513008
1477,10,0.333004
475,289,0.695632
25,1106,0.017879
262,1173,0.684053
146,0,0.984905
90,90,0.790223
1837,202,2.414965
1195,168,0.529117
1334,800,0.421860
1329,394,0.560677
1098,825,2.371647
2929,768,0.311723
1568,297,0.665478
1119,773,-0.013781
48,279,0.195867
1338,712,0.374023
2687,72,1.920242
701,152,1.022164
2077,1054,0.360639
213,754,0.911646
867,1165,1.261813
1495,2891,0.083064
2511,873,0.052797
669,1,0.894074
2896,341,0.011307
1937,632,0.187407
607,1838,0.019902
1345,202,3.595470
365,537,0.584980
1701,389,0.419313
1230,183,0.706987
1996,1170,0.062150
1079,122,3.542914
1110,2,0.292128
218,158,0.878072
2144,305,1.250663
1058,309,1.332443
2805,5,1.858576
560,43,-0.194677
2950,854,-0.016136
553,20,2.611349
2541,1299,0.501370
1329,1351,0.689419
1407,183,1.920868
1306,71,1.106693
930,834,0.945576
1195,347,0.008236
1672,1165,0.441949
249,242,0.196630
2253,37,1.725750
2347,317,0.054738
171,72,0.969033
710,203,2.760165
1076,219,0.245712
2258,9,1.537585
969,518,0.131607
1653,616,0.081845
1059,781,0.485361
2252,1662,0.308540
1954,28,0.884909
2087,1966,0.576169
2191,1294,0.279770
2536,121,0.298636
247,72,0.388529
2625,255,1.286868
2013,37,2.412826
2296,932,0.222051
1329,1432,0.722149
443,2476,0.002070
2683,34,0.484547
2666,159,1.509046
2380,289,0.343730
2934,31,0.928822
297,487,0.079618
320,44,0.540537
2942,178,1.731700
338,207,0.636598
1920,2157,0.149324
2750,45,1.137763
653,498,0.032655
1052,157,1.187392
2080,549,1.203398
2465,94,0.248631
196,211,0.131358
710,159,1.972171
2229,853,2.073840
1529,206,0.877351
1970,1266,0.044915
943,129,0.058461
1906,1070,1.316102
2014,284,0.819199
1749,539,1.738344
1868,289,0.716654
312,216,0.011288
91,246,1.058592
2707,653,0.227216
532,24,1.862125
2081,988,1.314115
1091,559,1.636524
541,383,0.093649
18,672,0.533687
2671,248,0.306343
2878,1624,0.554572
2518,2616,0.033544
2460,18,0.105782
1330,1416,0.067255
1302,72,2.709412
2454,205,0.817833
1384,179,1.141673
2122,36,1.482530
2812,820,0.201108
511,387,0.302107
42,488,0.312616
2097,2041,0.556173
1731,286,0.281124
12,325,0.657310
2320,66,2.663835
12,237,0.530230
1642,706,1.745826
2003,81,0.633861
2658,2543,0.058049
1466,44,0.605030
797,296,0.082511
899,287,0.145109
2896,6,0.206461
819,4,0.652476
1581,178,1.798175
2771,529,0.039304
98,502,1.661787
33,843,0.153589
235,1072,0.103015
93,54,0.735679
1821,154,0.207814
978,314,0.307227
2472,706,0.089524
1345,1610,0.196726
661,115,0.316741
1763,93,0.546841
426,1224,0.577911
1635,249,2.044090
1476,793,0.149969
1748,527,0.299421
225,675,0.147756
1485,80,0.607562
549,865,0.212995
655,37,1.607397
1330,754,1.109286
1970,1719,0.047265
1090,1404,-0.001070
1344,553,0.149550
2826,1673,0.108301
147,43,1.094284
483,122,0.884256
2586,1115,0.405404
1527,26,1.095275
2606,260,1.324114
1977,269,0.043019
1166,11,0.381800
2353,126,1.885852
122,36,1.038649
465,31,0.068058
521,1231,1.406803
2436,440,0.526350
797,1704,0.138436
1076,97,0.758875
1150,1089,1.481916
2565,1071,0.646377
910,0,0.735314
2820,67,0.442382
1852,72,0.882833
1175,537,0.614269
910,42,1.347608
655,1216,0.201542
556,43,1.577120
718,240,0.602467
1157,10,1.358957
262,351,2.364066
145,739,0.036205
514,2361,0.015886
1817,24,0.811902
632,121,1.104109
454,754,0.701998
521,191,0.642672
783,280,0.383981
310,2171,0.011978
2196,800,-0.052124
1688,576,0.312836
516,2019,0.475023
2634,502,1.260525
254,40,0.731867
340,249,0.706901
997,1212,0.794403
1837,1130,0.059129
737,160,0.522935
834,5,0.875788
2912,657,0.649100
